Specific Label,Health State,Damage Size,Signal Type,Mean,Standard deviation,Mean absolute deviation,Root mean square,Maximum absolute value,Skewness,Kurtosis,Crest factor,Form factor,Shape factor,Impulse factor,Mean of power spectrum,Standard deviation of power spectrum,Skewness of power spectrum,Kurtosis of power spectrum,Mean frequency,Standard deviation of frequency,Root mean square frequency,Root variance frequency,Frequency centroid,Frequency variation factor,Frequency variance,Frequency skewness
B007DE,B,007,DE,0.021301892127403847,0.13165075144349453,0.10270854437784048,0.13333127207113932,0.5186178461538461,0.053034596577329625,3.338424820494785,3.889693978747431,5.049412873051472,1.2981517056715852,0.17094532529480855,0.0018097218075826351,0.005570746205138081,5.657609563412999,40.219015512229895,3391.028741448804,139.57682941110465,4718.484486085169,14274.507524305931,57.02150394401834,0.0411606152743698,0.00017197073026840363,0.001501850309050079
B007DE,B,007,DE,0.021073820913461536,0.14177432285668318,0.11128984934058556,0.14329776731143806,0.5236246153846154,-0.006263299762684883,3.4350363482099797,3.6541017017145077,4.705052783225021,1.2876086018671584,0.18268956589797503,0.0018389050885269454,0.006027118474646115,6.134349725060734,48.61026084253786,3224.454273580993,126.68729067850896,4373.207688684104,13405.392937908107,55.65758693028726,0.0392895293062455,0.0002808308286152315,0.0027219038012803393
B007DE,B,007,DE,0.02219828635817308,0.15568091186773458,0.1255904875136155,0.15721792514238317,0.5236246153846154,0.004369951672811634,2.8206715269572737,3.3305656140061566,4.1693015589882805,1.2518298818239626,0.19500647294099363,0.0020875877815454236,0.006593900028701875,5.598358508645376,36.440692630691096,3524.432271203019,157.22773179732567,4925.780054031647,14751.722570402177,58.02761876387565,0.044610796774840006,0.00022547512824558285,0.0017239936047463188
B007DE,B,007,DE,0.021727068209134615,0.15768026256678802,0.12601128000552836,0.15913199089918842,0.5457378461538461,-0.0023736784609068723,3.04472885786482,3.429466589779399,4.330865031526571,1.2628392544874316,0.1990685219878115,0.0019277650220947758,0.006732454978741801,6.2817478030671525,48.90881136663212,3001.026508056987,103.0793834538055,3810.237568250851,10945.476741950602,53.83258422742848,0.034348041637440985,0.00046070462127015797,0.004216506981864611
B007DE,B,007,DE,0.021316560396634612,0.15806833229244915,0.1254035982891963,0.15946094638498598,0.5457378461538461,-0.03794354650908567,3.2808527851190354,3.422391867888914,4.351851570441437,1.271581904828992,0.20112834085624476,0.00190093455766015,0.006756548064846618,6.295325955373999,47.23270167039368,3029.853400456992,105.53750729600911,3878.0564636249565,11328.331809992027,54.07694419215071,0.03483254578590862,0.0004432412597362159,0.003829339492014746
B007DE,B,007,DE,0.022501124999999997,0.1403589603137202,0.1122993715632512,0.14211727169697724,0.48649107692307686,0.03603238637961797,3.1030566261950057,3.423166453408803,4.332090822512456,1.265521522682177,0.17825132215679867,0.0019229476795434796,0.005940553464045248,5.426130404661701,34.19941454018285,3402.953335030221,143.92344024865398,4727.797881530669,14236.47814088971,57.08791373646061,0.04229368612466613,0.0001711050074086672,0.0012713944331975474
B007DE,B,007,DE,0.02231186358173077,0.13799173050272484,0.11008966806793213,0.13975063230594695,0.48649107692307686,0.029779411881196247,3.143619921731369,3.481136857098676,4.41904390721645,1.2694255033970323,0.17525126334428695,0.0018606734254795652,0.005850654656016644,5.519983377290287,37.836569241874415,3298.8721393011265,134.2055360218795,4534.584186114738,13935.190299804433,56.25536955064153,0.04068224846395873,0.00018692207017068362,0.0015779026835986687
B007DE,B,007,DE,0.02221183413461538,0.155743378642976,0.12448387833111102,0.15728166395596593,0.46354338461538463,-0.01749835726431222,2.9415660005844284,2.947218213212461,3.72372222676433,1.2634701462113596,0.19644733973293896,0.0020402350678314475,0.006611639518675236,6.0695250783228705,44.95878156410785,3511.9380978115196,155.21224293745047,4913.408598804894,14670.266334482327,57.93725791642257,0.044195608981311967,0.000270102173447701,0.0024008151397622458
B007DE,B,007,DE,0.02372052674278846,0.14431037341906294,0.11338339700669509,0.14621210131861773,0.4645864615384615,0.08736793880135914,3.1623711231333025,3.1774829672002256,4.097482292853058,1.289537138404701,0.18624430065951547,0.0019196935171144713,0.006128281560016407,5.46389215735934,36.50346086429124,3171.587889196959,126.48400835229194,4288.670905024391,13278.920595840023,55.18245990208,0.03988034157373374,0.00021861747721044352,0.0018011348354122164
B007DE,B,007,DE,0.02300993058894231,0.144149745909679,0.11251278972772452,0.14593991942770584,0.482736,0.044122106032070174,3.348871166726661,3.3077721427627114,4.290498894998494,1.297096265952283,0.18696114679054252,0.0018484669121432353,0.006140154271812401,5.96429052738826,44.38742067424984,2942.787341524826,107.54855919935835,3862.311370954012,11590.956068476433,53.24696031066438,0.036546493755009596,0.0003010913070626908,0.0026741342936757702
B007DE,B,007,DE,0.022209796875,0.14289588436309789,0.11177744435119627,0.14457710232312848,0.482736,-0.08495104666129798,3.2976045789780146,3.3389519657206126,4.318724612125502,1.2934371792298112,0.18428967793802561,0.0021521897179016427,0.005978835649100623,5.949845226168526,48.12697261689016,3972.9493394954807,192.36382369146233,5742.6391087756365,15729.162289026173,61.48646611900881,0.048418393302717105,0.00016821394380657143,0.0017160682100845655
B007DE,B,007,DE,0.023575473858173074,0.14744775373990915,0.11470436579044047,0.1492850541950216,0.5970572307692308,-0.021030947283107296,3.3730985478665034,3.999444110387988,5.2051831388879,1.301476654060042,0.19175950468790567,0.0018697666676243325,0.006287065588889818,6.207625146516938,48.501979555717966,3031.9790476932044,105.85034647379221,3896.8252089611337,11566.26649569262,54.0937029719672,0.034911305391218145,0.0003617849424075097,0.0033319492273011257
B007DE,B,007,DE,0.022594940805288462,0.15357224568180228,0.12119568739612285,0.155188434351655,0.5970572307692308,0.02515380113887347,3.1415287835140084,3.8473049442351277,4.926390068796549,1.280478189330519,0.19647328355948368,0.0019425304188144896,0.006542766319521122,6.963119830051478,64.8241365608631,3344.2443415320754,137.6131408618735,4575.236468613293,13976.163995340985,56.627124248633734,0.04114924832281535,0.00041057632717406985,0.004498644111536373
B007DE,B,007,DE,0.02038206941105769,0.13584726218887136,0.10869802109791682,0.13733497887205812,0.46291753846153844,0.08093118378793489,3.035191000774057,3.3707183869944344,4.258748538251081,1.2634542697731792,0.17161191901390102,0.0017603032514623672,0.005776323220337567,5.9177322403856225,42.78355320225963,3139.2121333769305,115.24440406737077,4171.274442401284,12752.194737981386,54.990614920271256,0.03671125083968105,0.0002389454609102058,0.002024065833091104
B007DE,B,007,DE,0.020682259615384613,0.13582242820304158,0.10736418017578125,0.13735530635591214,0.5100646153846153,0.14418210532598225,3.28040258416364,3.713468586811978,4.750789458360466,1.279340149862162,0.17476937803220632,0.001766608198351299,0.005774298110716578,5.370893529573253,33.46410616262767,3067.128896297794,110.59529893002914,4041.150525170816,12330.890972430785,54.3740158289579,0.03605824948000203,0.00019388672806340456,0.0014267178784551206
B007DE,B,007,DE,0.019991221153846155,0.13210133739235785,0.10405778740046573,0.13357354297739513,0.5100646153846153,0.12733280813951217,3.2177218229883597,3.8186051220557533,4.901743811077156,1.2836477337667982,0.1704042431414739,0.0017413492011949183,0.005608527400974374,5.616946212134012,37.72958507062207,3149.1528946065587,118.53324769886486,4240.954540205425,13071.782553819772,55.05106399432888,0.03763972460717055,0.0001818636868896729,0.0014391869491537888
B007DE,B,007,DE,0.02046702313701923,0.12056528425738425,0.09607661793752817,0.12226115144999156,0.3982467692307692,-0.027550477215322396,3.0287642349587642,3.2573451542672895,4.14509563075712,1.272538043850475,0.1529866998819122,0.001697043085562039,0.005092266965381441,4.843117689391923,27.505631656050795,3236.1757365881062,122.3419430834076,4392.336049811295,13362.265021577152,55.801736473918965,0.037804480671495444,0.00010647432046468383,0.0007533661632255187
B007DE,B,007,DE,0.0211530703125,0.11584824046179668,0.09352566549858679,0.11773578075294035,0.32606584615384615,-0.09018233335762121,2.697193560446225,2.769471133317328,3.48637825152683,1.2588606573959036,0.1456016896216093,0.0016611858432583652,0.004888812901922659,4.628704477387543,23.66362000875934,3205.644869453986,123.41042806409799,4409.579226132364,13462.748673075179,55.517874971849274,0.03849784773106148,7.917397963413151e-05,0.0004926441867848983
B007DE,B,007,DE,0.02029222626201923,0.1292003629432724,0.10356278931867158,0.13075304005040952,0.428496,-0.09030070887508114,2.8860152510551713,3.2771398648536274,4.137547885867395,1.2625484588684766,0.16280752027040382,0.0017335228302980093,0.005478449435939279,5.131868784428116,31.859195038321623,3005.52529446965,102.90419979159635,3891.2351781033212,11311.975567807332,53.87597882802737,0.034238340958549364,0.0001727610530340208,0.001333738049817676
B007DE,B,007,DE,0.02011569771634615,0.15133391176500188,0.12049872655721809,0.15262834451879412,0.428496,-0.02691963486641293,2.8411354902360793,2.807447079053108,3.556020982483423,1.2666386515405992,0.19167405426595185,0.0019574948345464274,0.006427459732573211,5.819602983179964,41.97200879234152,3356.0305101831573,140.0197882936701,4612.869965227093,13996.786289017915,56.7098820479243,0.04172184605259398,0.000261029379595012,0.002296124111048823
B007DE,B,007,DE,0.019185994290865385,0.14188597538105388,0.11151046734765858,0.14314294425257715,0.42599261538461536,0.03557428084323979,3.0341435175479154,2.975994504017936,3.820202941634968,1.2836727139372244,0.18237848023542774,0.0018661448342669016,0.006017701136608471,5.864937144492968,41.91504045770183,3239.2324183724018,127.93266676188408,4388.962229887626,13380.861710621772,55.77902609055233,0.03949474759398884,0.00023819878881642544,0.002035209531805418
B007DE,B,007,DE,0.019232749399038462,0.12600201918978435,0.10056527006941575,0.1274309824484101,0.46020553846153844,0.11998782643979677,2.9363342548622904,3.611410110942609,4.576187565984549,1.2671470216353036,0.15985657661947214,0.0017047890680672525,0.005336328045834656,5.4342779405835,36.74568694608051,3035.5641151689592,107.19650200993551,3994.3867665631587,11927.89687687105,54.114393770595115,0.035313535785413304,0.0001726904205359445,0.0014313259491048112
B007DE,B,007,DE,0.018474888822115385,0.12720114551420555,0.1002607974419227,0.1285050679246567,0.46020553846153844,0.06774949133286882,3.0710534274976973,3.5812248177741886,4.590084561496911,1.2817080175239464,0.16314676090552163,0.001730249874062687,0.005380912136897296,5.122360613106183,29.984184124499585,3252.406338277569,125.7597423220473,4440.578978733133,13590.150082648352,55.91642509992499,0.0386666760674953,0.00012570676505883378,0.0008848098662493614
B007DE,B,007,DE,0.018677290564903845,0.12973736564067306,0.10301504501372116,0.13104352933920513,0.4011673846153846,-0.044968816675750735,2.9120596366260862,3.0613292135696835,3.894260149689308,1.27208146462248,0.1649936234219773,0.001846136027506279,0.0054607759476162756,5.357159383087046,34.3839916447452,3605.4931407707627,153.51701831342112,5075.964891358148,14765.448545877833,58.753520085670964,0.04257864661492688,0.00012509732690817478,0.0009712074768380235
B007DE,B,007,DE,0.01964335907451923,0.12949873113550484,0.10390689092313327,0.13094882390945486,0.3896935384615384,-0.07185879655437326,2.7712504580984074,2.9759224010365584,3.7504109207715612,1.2602515843374265,0.16241632096664108,0.0017995072950677282,0.005468596214570462,5.427628502562627,36.47882901632174,3401.020891445446,136.59256179726574,4683.489555820561,13990.183209008643,57.135175939592415,0.040162223684316566,0.00015580895281167104,0.001298027553192446
B007DE,B,007,DE,0.018635017427884613,0.11983565615392548,0.09672394186107929,0.12124700555574949,0.3848953846153846,-0.09749696268991057,2.729939233539915,3.174473322876492,3.9793186382766987,1.2535366448349645,0.1497999981578371,0.0016514600094858737,0.005066674707075806,4.892986617995331,27.5683038210292,3191.362084852656,116.09706689483075,4283.266926537058,12882.348381716547,55.45507206701498,0.03637853173911819,0.00011036319742018301,0.0007615449000161422
B007DE,B,007,DE,0.018510439002403845,0.1379418494044546,0.11232212689766516,0.1391448855549789,0.38593846153846156,-0.015223213659542472,2.598135850995295,2.7736446079146018,3.4359967372242135,1.2388020900080667,0.17148305278685244,0.0018978030719870177,0.005823389771947046,5.223909625223978,30.851069805084805,3654.445142642198,157.92604572355276,5147.5057464675765,14845.843106983277,59.13137151224082,0.043214780783210976,0.00013302950349053906,0.0009284528127673414
B007DE,B,007,DE,0.018878979266826922,0.1480065756368932,0.11970233809837927,0.14916992333245513,0.4151446153846154,0.022121859677441878,2.6070462696089525,2.7830316333902125,3.468141240845456,1.246173848416039,0.18488003076868392,0.001977404861699802,0.00626421444105636,5.614267834336876,36.16630071417943,3664.499852449077,163.06067562169258,5184.09699639203,15068.386348483316,59.17295984507945,0.04449738905371085,0.00018359231920811488,0.001383055480136911
B007DE,B,007,DE,0.017905271033653847,0.14293835986389516,0.1133444381966224,0.14402082208549294,0.4942098461538461,0.09727510038407118,2.987495859785722,3.4315166307027165,4.360247878211048,1.2706474563458965,0.18242566880521058,0.0019862894826930652,0.00602400958900842,6.1953146020637,50.203726250897255,3582.368815396347,163.51295559432768,5127.756331003738,15053.056736441595,58.47098305828301,0.0456438083347476,0.00021482236319660572,0.002106538013311544
B007DE,B,007,DE,0.016879714543269232,0.13911710463266153,0.11030292239614634,0.14010368867260725,0.5023458461538461,0.11071702563126722,3.133881280894489,3.5855290528982597,4.554238774832285,1.2701720464797228,0.17724015866461806,0.0019514555477479977,0.005855339491690766,5.523495524641563,36.82568286890949,3611.513796027486,164.0986986866451,5180.941891660667,15211.07880689323,58.71469234647186,0.045437649682287466,0.00014901095807559898,0.0012006572309084546
B007DE,B,007,DE,0.017384751201923076,0.13299400908906336,0.10613015592252291,0.13409324963995098,0.5023458461538461,-0.00536248801307843,2.9667721006350094,3.746242614767538,4.733299803314794,1.2634792484224906,0.16768096001734983,0.001782086019205,0.005628418942973987,5.440000050372038,39.08017967214978,3022.763113419753,101.39174129392796,3860.8001149298893,10955.487352104989,54.049712044800245,0.03354273473954765,0.0002298705680743261,0.002095220234315999
B007DE,B,007,DE,0.01806590895432692,0.14919741487854954,0.1169725056108328,0.1502510452420218,0.5739009230769231,-0.06707490110326267,3.2383698517493444,3.819613515183827,4.9062890469858775,1.2844988183967487,0.19064100645167265,0.0019839962332429493,0.0063147825972858914,5.770594782561321,40.1076178960735,3616.5741149971354,156.86175583245563,5047.935545145389,14790.565140537854,58.819319608141335,0.04337302398476628,0.0002255524869329734,0.0019030158320407055
B007DE,B,007,DE,0.01756046484375,0.15341688638763482,0.12103832261951153,0.15438140563252595,0.5739009230769231,-0.031021109048211818,3.1339918218668936,3.7174225790052686,4.741481133054049,1.2754754220927997,0.19482111199723556,0.0021879186583280055,0.006442235056135943,5.265317885233989,31.638155364178267,3755.2618173262717,175.93493744428912,5315.00454363759,15183.967047642243,59.82747596115001,0.04685024533643674,0.00016904084797233666,0.0011932208294142624
B007DE,B,007,DE,0.01663880859375,0.1387346501500143,0.11120434083938598,0.13969522184535876,0.4616658461538461,-0.025797847464765888,2.957510206372955,3.3048077096359507,4.151509218697107,1.2562029574647862,0.17379743776661258,0.0017840257682272744,0.0058902909194055685,5.611933186862157,37.183539557796514,3033.8774685499975,110.89397697214444,4012.170973004628,12296.693008878952,54.06462329081608,0.03655189707616794,0.0002294252524080841,0.0017800665446314242
B007DE,B,007,DE,0.016399838040865387,0.15076795417350292,0.12111813007648173,0.15162068323303496,0.4549901538461538,-0.005375179771392837,2.893839141604844,3.000844898890556,3.756581723634967,1.2518413480896045,0.18880607700036547,0.0019867768641866385,0.006381996923823063,6.338166885143111,51.07022877355816,3439.068572047649,150.3228500379967,4816.728153623783,14476.354525349941,57.347586889159096,0.043710338101369484,0.0002853449873170366,0.0027756261391676243
B007DE,B,007,DE,0.01568577854567308,0.1578923441767045,0.12373022835599459,0.15863121745221478,0.6337735384615385,-0.018427540231614525,3.4061878109074204,3.9952636602089564,5.122220712614023,1.2820732618047357,0.20296581478403627,0.0020046295266264243,0.006703224632015116,6.124718219964905,47.67327695844189,3353.2764052374982,140.61283435968164,4594.302599617757,14124.311946178384,56.68036318583198,0.0419329686452503,0.00032662063371527455,0.003105379815025608
B007DE,B,007,DE,0.016613240985576923,0.14961544993530274,0.11548672809483454,0.1504986796142491,0.6337735384615385,-0.005950330287885071,3.862836547407637,4.211156802744024,5.487847382264575,1.3031686159699987,0.1949011318985888,0.0018294616428262355,0.006376616451737464,6.708387566604469,55.297561588516764,3152.2766771569372,117.3460662120962,4178.9600302583185,12737.197589911175,55.090204310247756,0.03722581430191322,0.0003844620524905783,0.003613857198992016
B007DE,B,007,DE,0.017331069411057692,0.1473599066238141,0.1196096042888348,0.1483398296077204,0.48690830769230764,0.06414029172384911,2.7801922943032342,3.2823841646570577,4.070812796240971,1.2401999863615258,0.18255682217880237,0.001819437236574431,0.00627795704038403,6.200589820278382,44.97093944721185,3217.850523180732,122.71220238537086,4316.353076136778,13235.704797653778,55.633967329279706,0.03813483612783671,0.0002983277022540743,0.0024762476123592306
B007DE,B,007,DE,0.01696171424278846,0.13689839090683384,0.11054998677855271,0.13791199447944022,0.4848221538461538,0.04179349257555043,2.7839885224315752,3.515445887619518,4.385546918402815,1.2475080142315846,0.17083430514979042,0.0017152367061210154,0.005827353886604104,6.963654607893242,63.32837641580778,3109.080649436541,113.4676331547749,4143.981056016491,12674.229077783497,54.73219360012685,0.036495557995685525,0.00034962582849197256,0.0037010876765369
B007DE,B,007,DE,0.01784619050480769,0.13845938634300115,0.1098354439315796,0.13957122676739958,0.4848221538461538,-0.01900857022687333,3.067630529226153,3.4736540265145566,4.41407742793999,1.2707303013619489,0.17570805288159397,0.0019122263384843486,0.005840614053087786,6.968199821640763,65.74129213367698,3736.044547527745,167.11565700752058,5344.418371350358,15241.383625860315,59.74051297503416,0.04473063821417925,0.00024378459734064397,0.002717041135865285
B007DE,B,007,DE,0.018784144831730767,0.1469965089872006,0.11761572447615404,0.14815622492186292,0.48044123076923073,-0.08219464172202191,2.7879733130620545,3.2428015159174968,4.084838425381103,1.2596634130489994,0.1846447400564188,0.001889267422422468,0.006244661016716576,5.689896260562746,39.24783807732641,3014.4828063932932,104.0128786190997,3848.8303313229594,11103.8405097894,53.948771327753086,0.034504386091870565,0.0003009209697131031,0.002464390042078012
B007DE,B,007,DE,0.018874599158653846,0.1272180610996103,0.10083233112980769,0.12857987014753727,0.4211944615384615,-0.04691631647965626,3.101204118589143,3.2757418486670384,4.177176673583316,1.2751849402550106,0.16229277475007522,0.0019122132052584143,0.00532106496032495,5.579480456438974,40.29504500703542,3887.3028311076096,177.29480633077276,5616.883329486397,15612.929104204972,60.909835205628625,0.04560869426276628,0.00011076190301597885,0.0009697499928418672
B007DE,B,007,DE,0.01923244381009615,0.11544953896563094,0.09327594631224412,0.1170127122954873,0.3903193846153846,0.08286161825423075,2.7824051426496936,3.3357006854924225,4.184566332983408,1.2544789618513612,0.1452326871693695,0.001655621183968475,0.004864457065069502,5.021875139551483,29.620258883654195,3181.8280120240192,123.56105032235381,4398.356856040642,13482.326211964331,55.30159999223952,0.038833352983071626,9.641295639092223e-05,0.0006834303787657524
B007DE,B,007,DE,0.02011865174278846,0.14711258982019176,0.11641607788467408,0.1484463094624929,0.5090215384615385,-0.04886802411648986,3.1745643176203817,3.428994228988563,4.372433324594507,1.2751358073542824,0.18736652609511906,0.0018997093237279599,0.0062508919666271895,5.5754874573634785,36.80901326992966,2980.193747901462,103.58798851710803,3811.8283578797464,11057.557636741058,53.63399816706148,0.0347588100908039,0.00028670280543565145,0.0022145811713634466
B007DE,B,007,DE,0.020007111778846155,0.15938187500265347,0.12687050926912746,0.16059409390311263,0.5090215384615385,-0.03439534581476614,3.0320059745450894,3.169615557397984,4.0121344305615025,1.2658110606496276,0.20157108042018165,0.0019825929071051974,0.006789361653445009,6.285079823172199,49.38639755116682,3117.1658528717394,118.26819452394638,4095.3400532064393,12631.239954832081,54.76219186946221,0.037940937411139,0.0004126126183229274,0.003792945366721381
B007DE,B,007,DE,0.019895469951923078,0.14104849273120548,0.11282748058495154,0.14241064857815777,0.5067267692307692,0.04577910704336815,2.9877531522808027,3.558208422544102,4.491164445077171,1.262198250282936,0.1781806990300405,0.002043792502047662,0.0059229617943978505,6.25481312255813,49.535430771566375,4039.1017634121845,189.731893470318,5824.754992404669,15778.518915533172,62.043290289457296,0.0469737839212139,0.00017404746597391194,0.0016320351481973099
B007DE,B,007,DE,0.021006896935096154,0.13485177012633406,0.10831008269999577,0.1364456310424117,0.469176,0.038080507021501814,2.843649920931657,3.4385564155891877,4.331785077660348,1.259768505766426,0.17008980379802968,0.00198471743748681,0.005658913336259726,5.436076309825825,35.11609965544282,4005.998833805695,181.6688251989938,5716.3688978056,15552.520362610072,61.841167587673354,0.04534919572765042,0.00011734939126248703,0.0009070498995244153
B007DE,B,007,DE,0.020608205228365383,0.13851766378961258,0.11115749729743371,0.1400088303722657,0.469176,0.06602341476828709,2.8148342107868385,3.3510457787021046,4.220821909516236,1.2595536403417933,0.17480827537941798,0.0018736923451608035,0.0058646546216041765,6.17558509178158,46.5551680947495,3711.033866349878,157.76293218362815,5201.46574928933,14876.894367441535,59.60931918891752,0.04251185461123307,0.00019991060871605285,0.0017505848533385757
B007DE,B,007,DE,0.020133421874999998,0.13590169923253653,0.10817621673818734,0.1373521326064504,0.42077723076923074,-0.019100309088145605,2.848997350629443,3.06349251944174,3.889738830371685,1.2697073048771512,0.17174727602504822,0.001821148717221249,0.005759065259452994,5.759335477640409,40.735812400639496,3418.848168110579,137.33303796756226,4695.191504859814,13951.715893444478,57.284510385819104,0.0401693878214718,0.00019814954547164762,0.0017078305205273662
B007DE,B,007,DE,0.020273076021634615,0.13628314248287954,0.10862876053795448,0.13774985895594039,0.4253667692307692,-0.06354324438421648,2.8607950793417656,3.0879651888923076,3.9157840623814137,1.2680790821304742,0.17197610918804146,0.0018208585245697842,0.005777221980665149,5.1141146017737045,30.068733999838578,3111.846948718364,115.98165895622766,4131.727893248041,12595.268117383177,54.734498168542075,0.03727100364109987,0.00017173919380523484,0.0012079795179428929
B007DE,B,007,DE,0.01837241466346154,0.15124174562913487,0.12117528077932505,0.15231691391359048,0.48461353846153843,-0.006611461582785908,2.7548629544435075,3.1816134269662273,3.9992772069088804,1.25699658324686,0.1904517718111239,0.0019188779557455966,0.006429775165342215,5.625539507013441,36.96943930294633,3090.7653175653163,112.01327491418537,4011.4253849302886,11909.690275442197,54.577944653963755,0.036241274702286816,0.0002945012741144985,0.002259655852339919
B007DE,B,007,DE,0.018731379807692308,0.16258452880593272,0.1304821682880108,0.16362055647841278,0.5517876923076923,0.04216425836776498,2.8329888786346342,3.3723616652073436,4.228836012977205,1.253968711780266,0.20377478629870313,0.002075072717100339,0.006905535931692794,6.0536870947202965,43.346617920677204,3550.9792600609712,154.85313354537934,4915.834709071421,14592.011812176368,58.27629128998852,0.04360857166558626,0.00030992527629413456,0.0026197142671131593
B007DE,B,007,DE,0.019579796574519227,0.14747134053198846,0.11842542823703472,0.14872977398977563,0.5517876923076923,0.03633894460855167,3.012529622340483,3.7100015518454614,4.659368351223187,1.2558939089676346,0.18449575945655303,0.001984715236925098,0.006239288101322345,5.377864152652873,33.9608025909338,3381.7087871010262,142.0610477299802,4648.046429551507,14087.619331731825,56.917903504706196,0.042008657951816776,0.00019555304259386233,0.0014940175977901592
B007DE,B,007,DE,0.018903222656249996,0.12515768012074002,0.10071715772129938,0.12654694016555373,0.38719015384615385,-0.027234867524204395,2.7391776764943514,3.0596563878954033,3.8443316174347517,1.2564586117067513,0.15674487311488292,0.0017573222855932012,0.0052789829357027,5.12121387354216,31.47724048586663,3302.8883879427144,133.34337601988324,4585.520382933546,14102.335661051931,56.29871234693411,0.04037174750035664,0.00012015746355794756,0.0009097062579360267
B007DE,B,007,DE,0.018915548076923076,0.13264016753118218,0.10455718021334133,0.13395007080083954,0.4360061538461539,0.02235551067506478,3.009913188060067,3.2549900962308502,4.1700259413702145,1.281117858453376,0.17005861555275195,0.0017684416068066147,0.005621231346695045,5.098547633448947,29.49568711725862,3046.821245828005,103.9778185901243,3923.8540295778716,11540.975668477238,54.247980858626256,0.03412665535679211,0.00017614750151802544,0.0012074556812036005
B007DE,B,007,DE,0.01927359645432692,0.13402445362303503,0.1046497254172105,0.13537080523818457,0.4360061538461539,0.0005707849381994689,3.044953404543111,3.2208285462955044,4.166338249889465,1.2935610169878355,0.17305314169136182,0.001807840153952672,0.005673790508802076,5.433404180664243,37.51059841037055,3098.206943666213,110.92492803481932,4050.306851981624,11843.5356441223,54.656033661722965,0.03580294346108401,0.00020848111499921322,0.0018240811539873838
B007DE,B,007,DE,0.019434438100961536,0.12477288440854299,0.09694040109311616,0.1262472509494026,0.3744646153846154,-0.005013133871325366,3.043994294171268,2.9661209457518676,3.8628333611382852,1.3023182236283066,0.16143275924334832,0.0018587047040599229,0.005228064344667395,4.947810145505035,28.500677724287037,3696.7932273686315,163.51009623295553,5296.248630580057,15281.46499085832,59.44142605233892,0.04423025205262606,8.775338515460765e-05,0.0006149068914922188
B007DE,B,007,DE,0.019780568509615383,0.13015784686860876,0.10237890841087928,0.13162091014573526,0.4451852307692308,0.11911994010604239,3.0796906837576006,3.3823290712418426,4.34840767184741,1.2856252541538975,0.1675770053830768,0.0017524910815516245,0.005514747076426953,5.79096659677782,42.895164045637706,3088.393803285113,111.11127617335369,4072.2037102238833,12063.872674237786,54.564480453054436,0.03597704284186979,0.00021291077299041795,0.0019115054206472314
B007DE,B,007,DE,0.020527122295673078,0.14783412861560613,0.11933627129393358,0.14921669136172863,0.4451852307692308,0.11693975703545494,2.7172719211368137,2.9834814504097276,3.7305106481223,1.2503884170655666,0.1856675826208249,0.0018882871305919951,0.006288803320498022,5.8431603059600015,40.610500061669775,2988.70641163624,110.27860611604034,3920.815050073358,11750.11586579609,53.65098140314117,0.03689844063862587,0.0003092755964995002,0.002514996305069278
B007DE,B,007,DE,0.01972709044471154,0.1544566438833352,0.12204515790763268,0.1556739030223597,0.6293926153846153,0.007548898405075408,3.3298551916622388,4.043019434633271,5.1570469994471875,1.2755434602344342,0.19667479057799475,0.002017832913065364,0.006551560741439163,6.494934011516059,54.28473597495909,3554.4681963353864,157.99320950843583,5000.486890712078,14806.653855224646,58.27928437126653,0.04444918361383143,0.0003075840156271021,0.003093439228773168
B007DE,B,007,DE,0.018310176382211538,0.14773501097530659,0.11531908659685575,0.1488295635263032,0.6293926153846153,0.013952878346735163,3.827148666073137,4.228948875962943,5.457835593035092,1.2905891636706837,0.1903938696422939,0.0019661552323159363,0.006253573579335289,5.9791592805455425,42.67958116953758,3502.7119524012232,151.69380950112927,4896.176982415623,14696.76052029245,57.88797926081108,0.04330753186745436,0.00022411394107753243,0.001869994463684413
B007DE,B,007,DE,0.019352642127403844,0.13521834577163194,0.10776575199860793,0.13656353120671888,0.46375199999999994,0.1182015960753001,3.103718305749423,3.395870009380539,4.303333771623387,1.2672257064422745,0.1719081851408511,0.00189524677445116,0.005700790796357457,5.046601377083217,29.838472686123254,3304.9708882952355,135.08417389716922,4533.319959703286,13953.473827976579,56.301746992416376,0.040873029888274785,0.00014318000605613194,0.0010331799005339364
B007DE,B,007,DE,0.018746455528846153,0.14473655269764052,0.1127687155926044,0.1459104877624339,0.5067267692307692,0.09693584939404556,3.282262945368083,3.4728604982515248,4.49350483924463,1.2938915460344482,0.1878291260973259,0.00200421832376786,0.006103937306583244,5.984980604598921,46.0203883342553,3663.430535575448,162.05027863458972,5150.071298030226,14932.78573465796,59.17246198140532,0.044234571137878834,0.00020676399829939825,0.0018942348694303342
B007DE,B,007,DE,0.018331669471153843,0.1556274786303631,0.12293381383455716,0.1566656825264752,0.5067267692307692,0.06532426864816966,3.003084830889766,3.2344465045504562,4.1219478467715644,1.2743904841129714,0.19886965506265347,0.001969021881385798,0.006616290038100691,5.89771339650642,41.930426356047455,3032.2090485213644,105.87949417606772,3858.4596754989725,11179.203204914824,54.09555946975035,0.034918269974723255,0.00037363254047356775,0.0031000517930634018
